time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-28T22:17:53.086Z,45.423,16.108,10.0,1.7,ML,10,282.4,2.51,0.92,oe,oe52977669,2021-01-29T07:55:18.954Z,NORTHWESTERN BALKAN REGION,earthquake,6.6,,0.3,5,manual,oe,oe
2021-01-28T20:53:17.024Z,46.193,12.442,10.0,2.6,ML,17,131.4,1.33,0.49,oe,oe52977607,2021-01-29T07:54:20.693Z,NORTHERN ITALY,earthquake,1.6,,0.3,23,manual,oe,oe
2021-01-28T18:49:49.225Z,37.198,-3.765,10.0,0.0,-,,,,,oe,oe52977654,2021-01-29T07:14:17.204Z,SPAIN,earthquake,,,,,manual,oe,oe
2021-01-28T17:52:26.190Z,-17.658,-178.315,501.2,3.4,mb,,,,,oe,oe52977649,2021-01-29T08:03:04.655Z,FIJI ISLANDS REGION,earthquake,,,0.3,8,manual,oe,oe
2021-01-28T17:06:26.932Z,41.249,49.963,35.0,4.6,mb,,,,,oe,oe52977645,2021-01-29T07:10:22.177Z,CASPIAN SEA,earthquake,,,,,manual,oe,oe
2021-01-28T15:45:59.990Z,45.551,15.874,10.0,2.1,ML,19,223.2,3.13,0.61,oe,oe52977596,2021-01-29T06:54:27.983Z,NORTHWESTERN BALKAN REGION,earthquake,2.9,,0.3,9,manual,oe,oe
2021-01-28T14:12:22.318Z,45.486,16.059,10.0,2.2,ML,14,278.9,2.62,1.50,oe,oe52977595,2021-01-28T15:46:33.349Z,NORTHWESTERN BALKAN REGION,earthquake,9.0,,0.2,8,manual,oe,oe
2021-01-28T13:27:56.307Z,45.405,16.080,10.0,1.9,ML,10,291.4,2.70,1.04,oe,oe52977593,2021-01-28T15:43:24.254Z,NORTHWESTERN BALKAN REGION,earthquake,10.2,,0.3,5,manual,oe,oe
2021-01-28T09:28:44.861Z,45.422,16.033,10.0,2.1,ML,8,314.4,1.50,1.00,oe,oe52977583,2021-01-28T15:18:52.490Z,NORTHWESTERN BALKAN REGION,earthquake,8.4,,0.0,2,manual,oe,oe
2021-01-28T08:16:45.078Z,48.706,18.486,10.9,3.3,ML,19,198.3,2.12,0.75,oe,oe52977512,2021-01-28T11:18:38.415Z,CZECH AND SLOVAK REPUBLICS,earthquake,4.2,2.5,0.3,23,manual,oe,oe
2021-01-28T07:49:06.497Z,46.510,10.794,12.1,1.5,ML,12,90.7,0.98,0.60,oe,oe52977559,2021-01-28T10:53:18.451Z,NORTHERN ITALY,earthquake,2.0,5.5,0.2,8,manual,oe,oe
2021-01-28T07:44:35.272Z,33.307,49.102,10.0,4.4,mb,,,,,oe,oe52977558,2021-01-28T10:53:18.451Z,WESTERN IRAN,earthquake,,,,,manual,oe,oe
2021-01-28T05:11:58.252Z,45.547,16.230,10.0,1.9,ML,10,278.0,2.39,0.50,oe,oe52977554,2021-01-28T11:16:20.272Z,NORTHWESTERN BALKAN REGION,earthquake,4.6,,0.3,4,manual,oe,oe
2021-01-28T05:10:24.029Z,47.675,15.797,4.8,1.8,ML,11,87.7,1.45,0.50,oe,oe52977553,2021-01-28T11:20:57.315Z,AUSTRIA,earthquake,1.8,4.9,0.7,6,manual,oe,oe
2021-01-28T03:57:01.996Z,45.432,16.105,10.0,1.7,ML,9,281.9,2.27,1.05,oe,oe52977552,2021-01-28T10:13:52.651Z,NORTHWESTERN BALKAN REGION,earthquake,8.1,,0.1,3,manual,oe,oe
2021-01-28T03:15:43.619Z,45.096,14.408,6.9,2.0,ML,9,281.1,1.64,0.79,oe,oe52977551,2021-01-28T10:11:52.825Z,NORTHWESTERN BALKAN REGION,earthquake,6.7,5.7,0.3,3,manual,oe,oe
2021-01-28T01:54:36.225Z,46.700,10.704,3.4,0.9,ML,11,146.0,0.89,0.36,oe,oe52977535,2021-01-28T10:04:27.981Z,NORTHERN ITALY,earthquake,1.7,10.5,0.3,6,manual,oe,oe
2021-01-28T01:24:32.170Z,-15.733,-174.805,0.0,4.4,mb,,,,,oe,oe52977534,2021-01-28T08:42:05.587Z,TONGA ISLANDS,earthquake,,,0.3,10,manual,oe,oe
2021-01-28T01:21:26.550Z,43.352,13.894,8.1,3.1,ML,,,,,oe,oe52977484,2021-01-28T11:13:34.565Z,CENTRAL ITALY,earthquake,,,,,manual,oe,oe
2021-01-28T00:52:12.030Z,-15.847,-174.881,0.0,4.3,mb,,,,,oe,oe52977526,2021-01-28T08:35:03.156Z,TONGA ISLANDS,earthquake,,,0.2,6,manual,oe,oe
2021-01-28T00:38:35.290Z,-15.565,-174.928,0.0,4.0,mb,,,,,oe,oe52977524,2021-01-28T08:31:42.427Z,TONGA ISLANDS,earthquake,,,0.3,6,manual,oe,oe
2021-01-27T23:55:03.431Z,47.237,11.425,2.0,0.0,ML,3,217.3,0.24,0.07,oe,oe52977507,2021-01-28T07:20:13.952Z,AUSTRIA,earthquake,4.1,,0.2,3,manual,oe,oe
2021-01-27T23:51:16.895Z,47.240,11.421,2.0,-0.1,ML,3,215.5,0.24,0.04,oe,oe52977508,2021-01-28T07:20:13.952Z,AUSTRIA,earthquake,4.0,,0.1,3,manual,oe,oe
2021-01-27T23:37:57.340Z,45.489,16.172,10.0,2.7,ML,13,307.6,2.09,1.05,oe,oe52977480,2021-01-28T06:25:29.325Z,NORTHWESTERN BALKAN REGION,earthquake,8.1,,0.2,21,manual,oe,oe
2021-01-27T22:53:36.029Z,45.412,16.066,10.0,1.6,ML,7,305.2,1.52,1.06,oe,oe52977502,2021-01-28T06:20:44.349Z,NORTHWESTERN BALKAN REGION,earthquake,8.3,,0.0,2,manual,oe,oe
2021-01-27T21:59:55.517Z,45.357,16.109,10.0,1.9,ML,13,285.4,2.35,0.58,oe,oe52977478,2021-01-28T06:19:52.336Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,,0.1,13,manual,oe,oe
2021-01-27T21:46:06.500Z,43.347,13.884,9.1,3.5,ML,,,,,oe,oe52977467,2021-01-28T06:14:16.590Z,CENTRAL ITALY,earthquake,,,,,manual,oe,oe
2021-01-27T21:08:09.551Z,46.657,10.679,8.2,1.1,ML,10,129.1,0.75,0.46,oe,oe52977495,2021-01-28T06:10:42.428Z,NORTHERN ITALY,earthquake,2.3,3.6,0.4,5,manual,oe,oe
2021-01-27T19:44:47.047Z,47.350,11.727,8.4,0.2,ML,4,233.3,0.38,0.11,oe,oe52977494,2021-01-28T06:09:14.920Z,AUSTRIA,earthquake,3.9,3.0,0.3,3,manual,oe,oe
2021-01-27T19:33:32.690Z,47.350,12.102,9.2,0.9,ML,8,125.7,0.92,0.37,oe,oe52977493,2021-01-28T06:04:14.107Z,AUSTRIA,earthquake,3.4,8.0,0.1,5,manual,oe,oe
2021-01-27T19:29:41.966Z,45.419,16.068,10.0,1.6,ML,8,315.4,1.52,0.93,oe,oe52977492,2021-01-28T06:02:55.273Z,NORTHWESTERN BALKAN REGION,earthquake,7.7,,0.3,2,manual,oe,oe
2021-01-27T17:10:38.282Z,45.344,16.147,10.0,2.1,ML,10,294.6,2.36,0.69,oe,oe52977465,2021-01-27T19:15:17.179Z,NORTHWESTERN BALKAN REGION,earthquake,6.3,,0.3,5,manual,oe,oe
2021-01-27T16:12:59.600Z,35.210,26.440,74.0,3.8,ML,,,,,oe,oe52977463,2021-01-27T19:10:03.758Z,CRETE  GREECE,earthquake,,,,,manual,oe,oe
2021-01-27T13:49:58.513Z,45.492,16.057,10.0,1.8,ML,8,303.4,1.46,1.02,oe,oe52977458,2021-01-27T19:22:02.414Z,NORTHWESTERN BALKAN REGION,earthquake,7.8,,0.1,2,manual,oe,oe
2021-01-27T13:44:33.680Z,45.426,16.112,10.0,1.8,ML,8,315.9,1.53,0.66,oe,oe52977456,2021-01-27T18:13:00.515Z,NORTHWESTERN BALKAN REGION,earthquake,6.1,,,2,manual,oe,oe
2021-01-27T11:33:05.491Z,45.373,15.924,10.0,1.9,ML,10,293.8,2.34,0.41,oe,oe52977439,2021-01-27T14:02:08.325Z,NORTHWESTERN BALKAN REGION,earthquake,5.4,,0.2,3,manual,oe,oe
2021-01-27T09:10:39.198Z,-20.318,-178.124,571.5,5.0,mb,,,,,oe,oe52977358,2021-01-27T13:46:00.513Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-27T07:57:33.678Z,4.412,-75.861,161.6,4.9,mb,,,,,oe,oe52977432,2021-01-27T13:40:47.868Z,COLOMBIA,earthquake,,,,,manual,oe,oe
2021-01-27T07:53:32.203Z,45.334,16.326,10.0,2.8,ML,24,248.7,3.77,0.58,oe,oe52977340,2021-01-29T08:48:14.739Z,NORTHWESTERN BALKAN REGION,earthquake,3.2,,0.2,14,manual,oe,oe
2021-01-27T06:54:03.391Z,45.398,16.159,10.0,2.2,ML,13,240.7,2.54,0.45,oe,oe52977329,2021-01-27T13:38:25.544Z,NORTHWESTERN BALKAN REGION,earthquake,4.0,,0.2,4,manual,oe,oe
2021-01-27T06:44:09.800Z,41.700,20.780,4.0,3.3,ML,,,,,oe,oe52977325,2021-01-29T08:44:36.489Z,ALBANIA,earthquake,,,,,manual,oe,oe
2021-01-27T05:06:53.426Z,42.690,141.989,123.8,0.0,-,,,,,oe,oe52977300,2021-01-27T13:37:56.629Z,HOKKAIDO  JAPAN REGION,earthquake,,,,,manual,oe,oe
2021-01-27T03:42:28.255Z,45.393,16.170,10.0,1.9,ML,9,249.1,2.31,0.28,oe,oe52977370,2021-01-27T13:29:49.376Z,NORTHWESTERN BALKAN REGION,earthquake,3.4,,0.2,3,manual,oe,oe
2021-01-27T02:00:36.490Z,-19.099,64.981,0.0,4.1,mb,,,,,oe,oe52977368,2021-01-29T11:32:05.131Z,MAURITIUS - REUNION REGION,earthquake,,,0.3,9,manual,oe,oe
2021-01-27T01:48:50.800Z,41.670,20.750,2.0,2.8,ML,,,,,oe,oe52977366,2021-01-29T08:32:41.269Z,ALBANIA,earthquake,,,,,manual,oe,oe
2021-01-27T00:44:35.319Z,47.450,11.521,20.8,1.5,ML,5,252.9,1.71,0.24,oe,oe52977299,2021-01-27T00:55:25.119Z,AUSTRIA,earthquake,8.3,3.9,0.8,6,manual,oe,oe
2021-01-27T00:43:59.003Z,47.422,14.990,11.6,3.4,ML,51,37.0,1.55,0.51,oe,oe52977287,2021-01-29T11:29:59.139Z,AUSTRIA,earthquake,0.9,2.4,0.4,25,manual,oe,oe
2021-01-27T00:36:49.000Z,41.680,20.740,10.0,3.2,ML,,,,,oe,oe52977286,2021-01-29T08:30:00.408Z,ALBANIA,earthquake,,,,,manual,oe,oe
2021-01-26T22:23:25.283Z,59.176,-151.670,41.9,4.3,ML,,,,,oe,oe52977414,2021-01-27T10:30:32.606Z,KENAI PENINSULA  ALASKA,earthquake,,,,,manual,oe,oe
2021-01-26T21:54:55.435Z,37.230,-3.721,10.0,4.4,mb,,,,,oe,oe52977409,2021-01-27T10:30:05.291Z,SPAIN,earthquake,,,,,manual,oe,oe
2021-01-26T14:56:59.874Z,46.923,152.419,76.5,4.6,mb,,,,,oe,oe52977403,2021-01-27T10:25:23.677Z,KURIL ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-26T14:32:44.900Z,41.580,19.470,19.0,3.8,ML,,,,,oe,oe52977195,2021-01-27T10:24:18.261Z,ALBANIA,earthquake,,,,,manual,oe,oe
2021-01-26T13:05:42.567Z,-19.980,-178.171,578.8,4.6,mb,,,,,oe,oe52977395,2021-01-27T10:21:05.841Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-26T12:31:51.313Z,47.362,15.467,8.3,1.2,ML,11,89.8,0.90,0.27,oe,oe52977347,2021-01-27T08:30:19.296Z,AUSTRIA,earthquake,1.5,2.9,0.3,4,manual,oe,oe
2021-01-26T11:38:46.239Z,45.421,16.337,10.0,2.0,ML,8,319.6,1.65,0.43,oe,oe52977193,2021-01-26T14:57:43.607Z,NORTHWESTERN BALKAN REGION,earthquake,5.6,,0.2,2,manual,oe,oe
2021-01-26T11:17:40.697Z,36.166,41.070,10.0,4.9,mb,,,,,oe,oe52977166,2021-01-26T12:31:48.293Z,IRAQ,earthquake,,,,,manual,oe,oe
2021-01-26T09:57:16.008Z,45.493,16.065,10.0,2.3,ML,10,312.3,1.46,0.42,oe,oe52977190,2021-01-26T12:55:24.002Z,NORTHWESTERN BALKAN REGION,earthquake,3.8,,0.0,2,manual,oe,oe
2021-01-26T09:20:07.147Z,45.522,16.201,10.0,2.0,ML,12,278.8,2.18,0.51,oe,oe52977187,2021-01-26T12:48:29.167Z,NORTHWESTERN BALKAN REGION,earthquake,4.5,,0.2,3,manual,oe,oe
2021-01-26T06:32:30.741Z,46.385,13.749,7.8,0.6,ML,5,118.4,0.47,0.17,oe,oe52977603,2021-01-28T16:23:09.829Z,AUSTRIA,earthquake,1.5,7.9,,1,manual,oe,oe
2021-01-26T05:04:22.906Z,45.425,16.201,10.0,1.8,ML,10,309.8,1.58,0.41,oe,oe52977184,2021-01-26T12:40:40.188Z,NORTHWESTERN BALKAN REGION,earthquake,3.5,,0.3,2,manual,oe,oe
2021-01-26T04:17:53.472Z,-6.958,155.812,57.7,0.0,-,,,,,oe,oe52977077,2021-01-28T12:44:39.779Z,SOLOMON ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-26T01:30:32.968Z,-22.253,-179.402,577.7,4.9,mb,,,,,oe,oe52977156,2021-01-26T12:38:38.651Z,SOUTH OF FIJI ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-26T01:11:31.400Z,34.770,24.140,15.0,3.6,ML,,,,,oe,oe52977153,2021-01-26T08:07:48.580Z,CRETE  GREECE,earthquake,,,,,manual,oe,oe
2021-01-25T23:54:44.100Z,35.820,22.060,10.0,3.9,ML,,,,,oe,oe52977255,2021-01-26T16:06:47.089Z,CENTRAL MEDITERRANEAN SEA,earthquake,,,,,manual,oe,oe
2021-01-25T23:15:55.527Z,45.474,16.063,10.0,1.8,ML,8,279.5,2.23,0.39,oe,oe52977251,2021-01-26T15:53:40.783Z,NORTHWESTERN BALKAN REGION,earthquake,4.3,,0.3,3,manual,oe,oe
2021-01-25T22:02:00.707Z,60.276,-145.961,10.5,0.0,-,,,,,oe,oe52977075,2021-01-26T17:14:55.510Z,SOUTHERN ALASKA,earthquake,,,,,manual,oe,oe
2021-01-25T21:47:10.373Z,44.138,15.086,6.0,2.1,ML,12,313.9,3.17,0.64,oe,oe52977245,2021-01-26T15:51:28.532Z,NORTHWESTERN BALKAN REGION,earthquake,6.6,,0.3,4,manual,oe,oe
2021-01-25T21:26:08.873Z,-5.500,151.861,35.0,5.1,mb,,,,,oe,oe52977148,2021-01-26T15:50:52.007Z,NEW BRITAIN REGION  P.N.G.,earthquake,,,,,manual,oe,oe
2021-01-25T21:25:31.245Z,45.544,16.112,10.0,2.1,ML,14,276.6,2.63,0.64,oe,oe52977242,2021-01-26T15:44:32.750Z,NORTHWESTERN BALKAN REGION,earthquake,7.0,,0.2,8,manual,oe,oe
2021-01-25T20:42:07.683Z,-15.649,-178.735,10.0,5.1,mb,,,,,oe,oe52977146,2021-01-26T15:42:55.885Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-25T19:46:35.900Z,44.180,15.090,5.0,3.0,ML,,,,,oe,oe52977072,2021-01-26T15:42:02.393Z,NORTHWESTERN BALKAN REGION,earthquake,,,,,manual,oe,oe
2021-01-25T19:33:40.462Z,45.455,16.159,10.0,2.1,ML,12,281.4,2.65,0.63,oe,oe52977070,2021-01-26T15:28:02.460Z,NORTHWESTERN BALKAN REGION,earthquake,5.4,,0.1,8,manual,oe,oe
2021-01-25T19:26:31.864Z,47.516,12.875,6.0,1.3,ML,6,111.0,1.00,0.24,oe,oe52977143,2021-01-26T15:26:34.125Z,AUSTRIA,earthquake,1.4,,0.4,3,manual,oe,oe
2021-01-25T18:21:24.021Z,47.704,16.206,10.4,-0.0,ML,4,174.3,0.32,0.13,oe,oe52977141,2021-01-26T07:40:26.402Z,AUSTRIA,earthquake,2.6,3.6,0.1,2,manual,oe,oe
2021-01-25T17:22:38.290Z,51.557,177.746,45.8,4.9,mb,,,,,oe,oe52977139,2021-01-26T15:25:56.768Z,RAT ISLANDS  ALEUTIAN ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-25T13:35:27.000Z,37.720,20.780,20.0,4.6,mb,,,,,oe,oe52977220,2021-01-26T15:16:44.886Z,IONIAN SEA,earthquake,,,,,manual,oe,oe
2021-01-25T12:08:32.709Z,45.508,16.065,10.0,2.1,ML,9,277.8,2.20,0.29,oe,oe52977209,2021-01-26T15:04:23.819Z,NORTHWESTERN BALKAN REGION,earthquake,3.4,,0.1,3,manual,oe,oe
2021-01-25T12:00:33.131Z,-20.392,-177.667,506.8,4.4,mb,,,,,oe,oe52977213,2021-01-26T15:10:08.869Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-25T11:07:58.556Z,47.001,11.173,3.0,0.7,ML,6,114.2,0.35,0.21,oe,oe52977069,2021-01-25T17:14:30.402Z,AUSTRIA,earthquake,1.2,,0.3,5,manual,oe,oe
2021-01-25T10:51:48.800Z,43.920,20.860,2.0,3.4,ML,,,,,oe,oe52976814,2021-01-26T15:01:25.248Z,NORTHWESTERN BALKAN REGION,earthquake,,,,,manual,oe,oe
2021-01-25T09:05:54.825Z,23.475,123.693,10.0,0.0,-,,,,,oe,oe52977057,2021-01-25T17:01:44.924Z,SOUTHWESTERN RYUKYU ISL.  JAPAN,earthquake,,,,,manual,oe,oe
2021-01-25T08:17:06.960Z,71.356,-4.041,10.0,4.3,mb,,,,,oe,oe52977050,2021-01-25T16:55:18.601Z,JAN MAYEN ISLAND REGION,earthquake,,,,,manual,oe,oe
2021-01-25T07:53:22.423Z,-4.548,152.186,100.1,0.0,-,,,,,oe,oe52976738,2021-01-25T16:54:03.735Z,NEW BRITAIN REGION  P.N.G.,earthquake,,,,,manual,oe,oe
2021-01-25T07:34:31.150Z,45.428,16.120,10.0,1.9,ML,8,290.2,2.28,0.46,oe,oe52977038,2021-01-25T16:52:04.752Z,NORTHWESTERN BALKAN REGION,earthquake,5.1,,0.2,3,manual,oe,oe
2021-01-25T07:25:35.416Z,23.519,123.629,10.0,0.0,-,,,,,oe,oe52976732,2021-01-25T16:52:04.753Z,SOUTHWESTERN RYUKYU ISL.  JAPAN,earthquake,,,,,manual,oe,oe
2021-01-25T05:55:27.877Z,45.476,16.083,10.0,1.6,ML,6,314.1,1.49,0.43,oe,oe52977031,2021-01-26T17:20:17.570Z,NORTHWESTERN BALKAN REGION,earthquake,7.9,,0.3,2,manual,oe,oe
2021-01-25T02:55:33.015Z,45.539,16.162,10.0,2.9,ML,22,268.7,3.17,0.61,oe,oe52976708,2021-01-25T16:47:52.148Z,NORTHWESTERN BALKAN REGION,earthquake,3.3,,0.3,20,manual,oe,oe
2021-01-25T02:13:45.490Z,45.521,16.153,10.0,2.2,ML,18,269.2,2.77,0.52,oe,oe52976706,2021-01-25T16:45:27.302Z,NORTHWESTERN BALKAN REGION,earthquake,2.8,,0.3,9,manual,oe,oe
2021-01-25T01:06:48.324Z,45.343,16.295,10.0,1.7,ML,7,309.8,2.60,0.42,oe,oe52977030,2021-01-25T16:42:18.846Z,NORTHWESTERN BALKAN REGION,earthquake,8.1,,0.3,4,manual,oe,oe
2021-01-25T00:37:19.314Z,45.458,16.157,10.0,3.2,ML,29,271.7,4.70,0.66,oe,oe52976693,2021-01-25T16:41:45.448Z,NORTHWESTERN BALKAN REGION,earthquake,3.4,,0.2,23,manual,oe,oe
2021-01-24T23:31:52.594Z,45.614,11.441,5.0,1.5,ML,7,244.0,2.71,0.53,oe,oe52976692,2021-01-24T23:32:50.841Z,NORTHERN ITALY,earthquake,,,0.2,5,automatic,oe,oe
2021-01-24T23:21:39.851Z,18.018,-64.040,111.2,5.2,mb,,,,,oe,oe52976689,2021-01-26T07:07:26.980Z,VIRGIN ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-24T22:14:16.422Z,47.807,15.909,6.4,1.9,ML,22,59.9,1.29,0.34,oe,oe52976686,2021-01-25T08:06:27.395Z,AUSTRIA,earthquake,0.9,1.5,0.4,10,manual,oe,oe
2021-01-24T21:16:22.939Z,54.395,-162.089,35.4,5.1,ML,,,,,oe,oe52976672,2021-01-26T07:04:50.144Z,ALASKA PENINSULA,earthquake,,,,,manual,oe,oe
2021-01-24T19:01:22.234Z,37.167,71.616,108.8,5.2,mb,,,,,oe,oe52976640,2021-01-26T07:03:48.705Z,AFGHANISTAN-TAJIKISTAN BORD REG.,earthquake,,,,,manual,oe,oe
2021-01-24T18:49:31.697Z,45.540,16.401,10.0,1.9,ML,11,295.7,2.42,0.24,oe,oe52977109,2021-01-26T07:02:53.838Z,NORTHWESTERN BALKAN REGION,earthquake,3.8,,0.4,6,manual,oe,oe
2021-01-24T18:24:04.128Z,42.092,144.905,10.0,0.0,-,,,,,oe,oe52976636,2021-01-26T07:00:39.599Z,HOKKAIDO  JAPAN REGION,earthquake,,,,,manual,oe,oe
2021-01-24T17:34:55.048Z,45.499,16.329,10.0,1.9,ML,8,299.1,2.20,0.31,oe,oe52977101,2021-01-26T06:59:45.877Z,NORTHWESTERN BALKAN REGION,earthquake,6.3,,0.3,3,manual,oe,oe
2021-01-24T16:04:16.967Z,45.603,16.393,10.0,1.7,ML,10,308.9,2.68,0.41,oe,oe52977100,2021-01-26T06:58:39.597Z,NORTHWESTERN BALKAN REGION,earthquake,4.4,,0.4,5,manual,oe,oe
2021-01-24T15:54:51.876Z,45.554,16.346,10.0,3.2,ML,22,279.4,3.18,0.52,oe,oe52976624,2021-01-25T15:03:42.180Z,NORTHWESTERN BALKAN REGION,earthquake,3.9,,0.1,23,manual,oe,oe
2021-01-24T14:15:58.483Z,45.492,16.310,10.0,1.7,ML,9,299.9,2.21,0.31,oe,oe52976883,2021-01-25T14:58:31.240Z,NORTHWESTERN BALKAN REGION,earthquake,6.7,,0.3,5,manual,oe,oe
2021-01-24T13:29:09.592Z,45.519,16.278,10.0,2.5,ML,14,298.2,3.13,0.45,oe,oe52976882,2021-01-25T14:57:09.757Z,NORTHWESTERN BALKAN REGION,earthquake,4.1,,0.2,12,manual,oe,oe
2021-01-24T13:28:34.618Z,45.580,16.160,10.0,2.3,ML,14,294.4,3.02,0.41,oe,oe52976881,2021-01-25T14:57:09.756Z,NORTHWESTERN BALKAN REGION,earthquake,4.2,,0.1,8,manual,oe,oe
2021-01-24T12:14:45.408Z,-61.778,-55.373,10.0,0.0,-,,,,,oe,oe52976878,2021-01-25T14:53:55.524Z,SOUTH SHETLAND ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-24T11:28:22.189Z,45.563,16.362,10.0,1.7,ML,10,294.1,2.39,0.30,oe,oe52976877,2021-01-25T14:52:07.893Z,NORTHWESTERN BALKAN REGION,earthquake,3.6,,0.1,4,manual,oe,oe
2021-01-24T11:24:21.468Z,45.549,16.312,10.0,1.9,ML,9,295.5,2.15,0.32,oe,oe52976810,2021-01-25T10:47:33.208Z,NORTHWESTERN BALKAN REGION,earthquake,6.0,,0.2,3,manual,oe,oe
2021-01-24T09:29:48.937Z,-14.579,166.781,35.0,4.9,mb,,,,,oe,oe52976874,2021-01-25T14:50:28.792Z,VANUATU ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-24T08:08:39.060Z,45.939,11.062,11.3,1.2,ML,,,,,oe,oe52976808,2021-01-25T10:46:13.162Z,NORTHERN ITALY,earthquake,,,,,manual,oe,oe
2021-01-24T07:45:17.289Z,45.375,16.304,10.0,1.8,ML,9,307.7,2.74,0.34,oe,oe52976805,2021-01-25T10:44:25.879Z,NORTHWESTERN BALKAN REGION,earthquake,10.0,,0.2,4,manual,oe,oe
2021-01-24T07:18:00.749Z,45.580,16.321,10.0,1.5,ML,8,293.0,2.12,0.47,oe,oe52976804,2021-01-25T10:43:39.842Z,NORTHWESTERN BALKAN REGION,earthquake,7.0,,0.2,3,manual,oe,oe
2021-01-24T07:13:51.099Z,45.592,16.320,10.0,2.8,ML,16,277.4,2.54,0.53,oe,oe52976563,2021-01-25T10:42:50.988Z,NORTHWESTERN BALKAN REGION,earthquake,3.5,,0.2,20,manual,oe,oe
2021-01-24T07:01:45.529Z,45.561,16.158,10.0,2.0,ML,9,296.2,2.14,0.36,oe,oe52976803,2021-01-25T10:39:08.510Z,NORTHWESTERN BALKAN REGION,earthquake,4.6,,0.2,3,manual,oe,oe
2021-01-24T06:57:02.207Z,45.574,16.291,10.0,2.6,ML,19,277.8,2.87,0.43,oe,oe52976544,2021-01-25T10:38:24.030Z,NORTHWESTERN BALKAN REGION,earthquake,3.8,,0.2,17,manual,oe,oe
2021-01-24T06:55:26.771Z,47.057,10.219,32.9,1.2,ML,3,162.4,0.49,0.25,oe,oe52976560,2021-01-24T07:06:53.156Z,AUSTRIA,earthquake,4.7,13.4,0.5,3,manual,oe,oe
2021-01-24T06:36:27.671Z,-17.907,-177.260,326.3,0.0,-,,,,,oe,oe52976556,2021-01-25T14:47:38.094Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-24T06:03:56.052Z,45.424,16.166,10.0,1.6,ML,12,307.1,2.68,0.41,oe,oe52976793,2021-01-25T10:31:50.433Z,NORTHWESTERN BALKAN REGION,earthquake,7.2,,0.3,6,manual,oe,oe
2021-01-24T05:47:53.088Z,-51.183,162.110,10.0,0.0,-,,,,,oe,oe52976543,2021-01-25T14:44:33.135Z,AUCKLAND ISLANDS  N.Z. REGION,earthquake,,,,,manual,oe,oe
2021-01-24T01:24:49.900Z,41.090,20.760,2.0,2.7,ML,,,,,oe,oe52976789,2021-01-25T10:29:12.957Z,ALBANIA,earthquake,,,,,manual,oe,oe
2021-01-24T01:01:03.245Z,-17.861,-178.180,508.4,4.6,mb,,,,,oe,oe52976533,2021-01-25T14:39:34.627Z,FIJI ISLANDS REGION,earthquake,,,,,manual,oe,oe
2021-01-24T00:37:36.531Z,45.642,16.419,10.0,1.7,ML,13,288.0,2.65,0.46,oe,oe52976787,2021-01-25T10:27:43.693Z,NORTHWESTERN BALKAN REGION,earthquake,4.7,,0.3,7,manual,oe,oe
2021-01-23T23:46:42.051Z,45.367,16.292,10.0,1.6,ML,6,308.4,2.33,0.39,oe,oe52976961,2021-01-25T16:29:07.921Z,NORTHWESTERN BALKAN REGION,earthquake,8.5,,0.3,3,manual,oe,oe
2021-01-23T23:36:50.808Z,-61.825,-55.494,9.6,0.0,-,,,,,oe,oe52976620,2021-01-25T16:29:42.789Z,SOUTH SHETLAND ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-23T23:00:18.524Z,45.443,16.184,10.0,2.1,ML,16,296.5,3.27,0.47,oe,oe52976960,2021-01-25T16:28:58.767Z,NORTHWESTERN BALKAN REGION,earthquake,4.5,,0.1,13,manual,oe,oe
2021-01-23T21:12:19.535Z,3.156,-74.804,40.8,0.0,-,,,,,oe,oe52976957,2021-01-25T16:28:44.550Z,COLOMBIA,earthquake,,,,,manual,oe,oe
2021-01-23T19:46:04.452Z,45.358,16.136,10.0,1.8,ML,7,312.2,2.34,0.44,oe,oe52976950,2021-01-25T16:28:18.017Z,NORTHWESTERN BALKAN REGION,earthquake,9.3,,0.3,4,manual,oe,oe
2021-01-23T19:38:39.383Z,-20.561,-174.578,30.9,4.6,mb,,,,,oe,oe52976951,2021-01-25T16:28:35.364Z,TONGA ISLANDS,earthquake,,,,,manual,oe,oe
2021-01-23T16:58:52.301Z,-6.255,147.702,53.4,0.0,-,,,,,oe,oe52976948,2021-01-25T15:47:03.825Z,EASTERN NEW GUINEA REG.  P.N.G.,earthquake,,,,,manual,oe,oe
